,src,dst,weight
91629,Dance-pop,Bossa_Nova,0.0005515212795293685
91630,Bossa_Nova,Min'yō,0.0004837929366231253
91631,Min'yō,Bossa_Nova,0.004662004662004662
91632,Bossa_Nova,Pop_Rap,0.000725689404934688
91633,Pop_Rap,Bossa_Nova,0.00027969420100689915
91634,Dance-pop,Min'yō,9.192021325489476e-05
91635,Min'yō,Dance-pop,0.002331002331002331
91636,Min'yō,Pop_Rap,0.002331002331002331
91637,Pop_Rap,Min'yō,9.323140033563304e-05
91638,Piano,Religious,0.0005842827928717499
91639,Religious,Piano,0.0001783166904422254
91640,Religious,Serenade,8.91583452211127e-05
91641,Serenade,Religious,0.0028011204481792717
91642,Religious,Serial,8.91583452211127e-05
91643,Serial,Religious,0.009708737864077669
91644,Serenade,Serial,0.0028011204481792717
91645,Serial,Serenade,0.009708737864077669
91646,Hawaiian,Marimba,0.0005288207297726071
91647,Marimba,Hawaiian,0.0058823529411764705
91648,Indie_Rock,Kayōkyoku,1.5005552054260076e-05
91649,Kayōkyoku,Indie_Rock,0.00014017381553125876
91650,Light_Music,New_Age,0.0033156498673740055
91651,New_Age,Light_Music,0.0010580890911014707
91652,Avantgarde,K-Rock,9.013881377321075e-05
91653,K-Rock,Avantgarde,0.002890173410404624
91654,Jiuta,Sokyoku,0.125
91655,Sokyoku,Jiuta,0.07692307692307693
91656,Afrobeat,Yemenite_Jewish,0.0003604902667627974
91657,Yemenite_Jewish,Afrobeat,0.014285714285714285
91658,Highlife,Jazz-Rock,0.0007645259938837921
91659,Jazz-Rock,Highlife,0.00014007564084605686
91660,Acid,Boogie_Woogie,6.877106113747335e-05
91661,Boogie_Woogie,Acid,0.0011086474501108647
91662,Acid,Easy_Listening,0.0001375421222749467
91663,Easy_Listening,Acid,6.112656254775512e-05
91664,Boogie_Woogie,Indie_Rock,0.0022172949002217295
91665,Indie_Rock,Boogie_Woogie,3.0011104108520153e-05
91666,Boogie_Woogie,Jungle,0.0011086474501108647
91667,Jungle,Boogie_Woogie,0.00011188185276348176
91668,Boogie_Woogie,Noise,0.0033259423503325942
91669,Noise,Boogie_Woogie,9.936736113411282e-05
91670,Boogie_Woogie,Shoegaze,0.0011086474501108647
91671,Shoegaze,Boogie_Woogie,0.00011890606420927467
91672,Boogie_Woogie,Synthwave,0.0011086474501108647
91673,Synthwave,Boogie_Woogie,0.00013917884481558804
91674,Boogie_Woogie,Techno,0.0011086474501108647
91675,Techno,Boogie_Woogie,1.2619888944977284e-05
91676,Boogie_Woogie,Witch_House,0.0011086474501108647
91677,Witch_House,Boogie_Woogie,0.0007117437722419929
91678,Easy_Listening,Witch_House,3.056328127387756e-05
91679,Witch_House,Easy_Listening,0.0007117437722419929
91680,Free_Improvisation,Witch_House,0.0001394700139470014
91681,Witch_House,Free_Improvisation,0.0007117437722419929
91682,Jungle,Synthwave,0.0013425822331617813
91683,Synthwave,Jungle,0.0016701461377870565
91684,Jungle,Witch_House,0.0005594092638174089
91685,Witch_House,Jungle,0.0035587188612099642
91686,Boogie_Woogie,Kayōkyoku,0.0022172949002217295
91687,Kayōkyoku,Boogie_Woogie,0.0002803476310625175
91688,Kayōkyoku,Mambo,0.0007008690776562938
91689,Mambo,Kayōkyoku,0.0013679890560875513
91690,Bakersfield_Sound,Soul,0.0018248175182481751
91691,Soul,Bakersfield_Sound,1.62456339858663e-05
91692,Abstract,Reggaeton,9.129085265656382e-05
91693,Reggaeton,Abstract,0.0014084507042253522
91694,AOR,Parody,0.00040306328093510683
91695,Parody,AOR,0.0003956478733926805
91696,Classical,Sound_Collage,0.00019009961219679112
91697,Sound_Collage,Classical,0.0034411562284927736
91698,Hindustani,Indie_Pop,0.006066945606694561
91699,Indie_Pop,Hindustani,0.0015736922075103104
91700,Indian_Classical,Indie_Pop,0.0011074197120708748
91701,Indie_Pop,Indian_Classical,0.00016279574560451487
91702,Indian_Classical,Pop_Rap,0.00036913990402362494
91703,Pop_Rap,Indian_Classical,9.323140033563304e-05
91704,Deep_Techno,Neo_Trance,0.003938946331856229
91705,Neo_Trance,Deep_Techno,0.02962962962962963
91706,Grunge,Post-Grunge,0.0031085604973696795
91707,Post-Grunge,Grunge,0.08783783783783784
91708,Post-Grunge,Stoner_Rock,0.02027027027027027
91709,Stoner_Rock,Post-Grunge,0.000370919881305638
91710,Public_Broadcast,Vaporwave,0.007920792079207921
91711,Vaporwave,Public_Broadcast,0.0005711022272986865
91712,Bass_Music,Bubbling,0.0002910360884749709
91713,Bubbling,Bass_Music,0.045454545454545456
91714,Bounce,Bubbling,0.002331002331002331
91715,Bubbling,Bounce,0.045454545454545456
91716,Bubbling,Juke,0.045454545454545456
91717,Juke,Bubbling,0.0017331022530329288
91718,Bubbling,Leftfield,0.045454545454545456
91719,Leftfield,Bubbling,9.906875371507826e-05
91720,Doo_Wop,Pub_Rock,0.00011690437222352116
91721,Pub_Rock,Doo_Wop,0.0009416195856873823
91722,Drone,Nu_Metal,0.000160479298170536
91723,Nu_Metal,Drone,0.0008976660682226212
91724,Pasodoble,Vocal,0.007575757575757576
91725,Vocal,Pasodoble,5.1910837944746105e-05
91726,Deep_Techno,Gabber,0.0004923682914820286
91727,Gabber,Deep_Techno,0.0002004008016032064
91728,Batucada,Dancehall,0.004273504273504274
91729,Dancehall,Batucada,0.00015273004963726612
91730,Batucada,Fado,0.004273504273504274
91731,Fado,Batucada,0.0013245033112582781
91732,Batucada,Trap,0.00641025641025641
91733,Trap,Batucada,0.000561377245508982
91734,Dance-pop,Fado,0.0001838404265097895
91735,Fado,Dance-pop,0.0013245033112582781
91736,Fado,Reggae-Pop,0.0013245033112582781
91737,Reggae-Pop,Fado,0.0005468963631391851
91738,Fado,Reggaeton,0.0006622516556291391
91739,Reggaeton,Fado,0.0007042253521126761
91740,Fado,Trap,0.0013245033112582781
91741,Trap,Fado,0.00037425149700598805
91742,Italo-Disco,Operetta,0.00012414649286157667
91743,Operetta,Italo-Disco,0.00034638032559750607
91744,Cantopop,Easy_Listening,0.004702194357366771
91745,Easy_Listening,Cantopop,0.0001833796876432654
91746,Folk,Suite,3.0895665338153056e-05
91747,Suite,Folk,0.0018248175182481751
91748,Instrumental,Toasting,0.00024007682458386683
91749,Toasting,Instrumental,0.007407407407407408
91750,Gospel,Rock_Opera,0.00015504677244302032
91751,Rock_Opera,Gospel,0.0136986301369863
91752,Garage_Rock,Honky_Tonk,7.571168988491823e-05
91753,Honky_Tonk,Garage_Rock,0.0009727626459143969
91754,Afro-Cuban_Jazz,Ethno-pop,0.000687757909215956
91755,Ethno-pop,Afro-Cuban_Jazz,0.0013812154696132596
91756,Afro-Cuban_Jazz,Laïkó,0.000687757909215956
91757,Laïkó,Afro-Cuban_Jazz,0.00013785497656465398
91758,Electric_Blues,Ethno-pop,0.0003399048266485384
91759,Ethno-pop,Electric_Blues,0.0013812154696132596
91760,Electric_Blues,Laïkó,0.0003399048266485384
91761,Laïkó,Electric_Blues,0.00013785497656465398
91762,Ethno-pop,Gypsy_Jazz,0.0013812154696132596
91763,Gypsy_Jazz,Ethno-pop,0.0008583690987124463
91764,Ethno-pop,Modern_Electric_Blues,0.0013812154696132596
91765,Modern_Electric_Blues,Ethno-pop,0.0007836990595611285
91766,Europop,Modern_Electric_Blues,0.00013662446488751253
91767,Modern_Electric_Blues,Europop,0.0023510971786833857
91768,Gypsy_Jazz,Laïkó,0.0008583690987124463
91769,Laïkó,Gypsy_Jazz,0.00013785497656465398
91770,Gypsy_Jazz,Modern_Electric_Blues,0.0017167381974248926
91771,Modern_Electric_Blues,Gypsy_Jazz,0.001567398119122257
91772,Laïkó,Modern_Electric_Blues,0.00013785497656465398
91773,Modern_Electric_Blues,Laïkó,0.0007836990595611285
91774,Ethno-pop,Nu-Disco,0.0013812154696132596
91775,Nu-Disco,Ethno-pop,0.0003281916639317361
91776,Acoustic,Philippine_Classical,5.446029844243546e-05
91777,Philippine_Classical,Acoustic,0.011627906976744186
91778,Ethno-pop,Philippine_Classical,0.0013812154696132596
91779,Philippine_Classical,Ethno-pop,0.011627906976744186
91780,Philippine_Classical,Pop_Rock,0.011627906976744186
91781,Pop_Rock,Philippine_Classical,9.659875773997547e-06
91782,Philippine_Classical,Prog_Rock,0.011627906976744186
91783,Prog_Rock,Philippine_Classical,3.6511008068932787e-05
91784,Philippine_Classical,Symphonic_Rock,0.011627906976744186
91785,Symphonic_Rock,Philippine_Classical,0.00029568302779420464
91786,Chamber_Music,Speech,0.0008097165991902834
91787,Speech,Chamber_Music,0.0017857142857142857
91788,Impressionist,Speech,0.00034674063800277393
91789,Speech,Impressionist,0.0008928571428571428
91790,Sonata,Speech,0.0009280742459396752
91791,Speech,Sonata,0.0017857142857142857
91792,Speech,String_Ensemble,0.0008928571428571428
91793,String_Ensemble,Speech,0.0006191950464396285
91794,Speech,String_Instrument,0.0017857142857142857
91795,String_Instrument,Speech,0.0008399832003359933
91796,Speech,Theme_With_Variations,0.0008928571428571428
91797,Theme_With_Variations,Speech,0.0017482517482517483
91798,Boogie,Bossanova,0.0006082725060827251
91799,Bossanova,Boogie,0.0010193679918450561
91800,Breaks,Schlager,0.0001634921932477724
91801,Schlager,Breaks,5.0352467270896274e-05
91802,Ghetto_House,Illbient,0.0023148148148148147
91803,Illbient,Ghetto_House,0.0011904761904761906
91804,Comedy,Guaguancó,8.869966294128082e-05
91805,Guaguancó,Comedy,0.00044603033006244426
91806,Smooth_Jazz,Technical,0.00020283975659229209
91807,Technical,Smooth_Jazz,0.002277904328018223
91808,Baltimore_Club,Trap,0.05504587155963303
91809,Trap,Baltimore_Club,0.001122754491017964
91810,Field_Recording,Pasodoble,0.0003099333643266698
91811,Pasodoble,Field_Recording,0.0030303030303030303
91812,Deconstructed_Club,Future_Bass,0.015037593984962405
91813,Future_Bass,Deconstructed_Club,0.011235955056179775
91814,Nursery_Rhymes,Operetta,0.00041017227235438887
91815,Operetta,Nursery_Rhymes,0.00034638032559750607
91816,Goa_Trance,Neo_Trance,0.00032310177705977385
91817,Neo_Trance,Goa_Trance,0.003703703703703704
91818,Neo_Trance,Psy-Trance,0.011111111111111112
91819,Psy-Trance,Neo_Trance,0.0003318217011392545
91820,Batucada,Tropical_House,0.002136752136752137
91821,Tropical_House,Batucada,0.0020833333333333333
91822,Merengue,Tropical_House,0.000211954217888936
91823,Tropical_House,Merengue,0.0020833333333333333
91824,Dance-pop,Witch_House,0.00027576063976468427
91825,Witch_House,Dance-pop,0.002135231316725979
91826,Drone,Pacific,5.349309939017867e-05
91827,Pacific,Drone,0.0004426737494466578
91828,Fado,Marches,0.0006622516556291391
91829,Marches,Fado,0.0002633658151171978
91830,Disco_Polo,Pop_Rock,0.0035778175313059034
91831,Pop_Rock,Disco_Polo,1.9319751547995094e-05
91832,Folk_Metal,Rockabilly,0.0005589714924538849
91833,Rockabilly,Folk_Metal,9.035872413481521e-05
91834,Folk_Metal,Texas_Blues,0.0005589714924538849
91835,Texas_Blues,Folk_Metal,0.0009940357852882703
91836,Abstract,Texas_Blues,4.564542632828191e-05
91837,Texas_Blues,Abstract,0.0009940357852882703
91838,Drone,Texas_Blues,5.349309939017867e-05
91839,Texas_Blues,Drone,0.0009940357852882703
91840,Gospel,Techno,0.00015504677244302032
91841,Techno,Gospel,3.7859666834931855e-05
91842,Group_Sounds,Light_Music,0.0035842293906810036
91843,Light_Music,Group_Sounds,0.0003315649867374005
91844,Group_Sounds,Symphonic_Rock,0.0035842293906810036
91845,Symphonic_Rock,Group_Sounds,0.00029568302779420464
91846,EBM,Neo_Trance,0.0007922136713444998
91847,Neo_Trance,EBM,0.025925925925925925
91848,Footwork,Instrumental,0.009230769230769232
91849,Instrumental,Footwork,0.00024007682458386683
91850,Footwork,Lo-Fi,0.009230769230769232
91851,Lo-Fi,Footwork,0.00029182879377431906
91852,Comedy,Guggenmusik,8.869966294128082e-05
91853,Guggenmusik,Comedy,0.041666666666666664
91854,Anarcho-Punk,Heavy_Metal,0.00909090909090909
91855,Heavy_Metal,Anarcho-Punk,3.0766390794695876e-05
91856,Boom_Bap,Hyphy,0.0007448789571694599
91857,Hyphy,Boom_Bap,0.027586206896551724
91858,Dance-pop,Ottoman_Classical,9.192021325489476e-05
91859,Ottoman_Classical,Dance-pop,0.0025188916876574307
91860,Dance-pop,Persian_Classical,9.192021325489476e-05
91861,Persian_Classical,Dance-pop,0.003194888178913738
91862,Beguine,Jazz-Rock,0.0013422818791946308
91863,Jazz-Rock,Beguine,0.00014007564084605686
91864,Gospel,Promotional,5.168225748100677e-05
91865,Promotional,Gospel,0.0011337868480725624
91866,Musique_Concrète,Witch_House,0.003725551071095933
91867,Witch_House,Musique_Concrète,0.008540925266903915
91868,Celtic,Monolog,0.00015678896205707118
91869,Monolog,Celtic,0.0006784260515603799
91870,Celtic,Sound_Collage,0.00015678896205707118
91871,Sound_Collage,Celtic,0.0006882312456985547
91872,Contemporary,Neopagan,8.128098837681866e-05
91873,Neopagan,Contemporary,0.023255813953488372
91874,Monolog,Neopagan,0.0006784260515603799
91875,Neopagan,Monolog,0.023255813953488372
91876,Monolog,Renaissance,0.0006784260515603799
91877,Renaissance,Monolog,0.0002452182442373713
91878,Neopagan,Renaissance,0.023255813953488372
91879,Renaissance,Neopagan,0.0002452182442373713
91880,Neopagan,Sound_Collage,0.023255813953488372
91881,Sound_Collage,Neopagan,0.0006882312456985547
91882,Neopagan,Synth-pop,0.023255813953488372
91883,Synth-pop,Neopagan,1.536995481233285e-05
91884,Renaissance,Sound_Collage,0.0002452182442373713
91885,Sound_Collage,Renaissance,0.0006882312456985547
91886,Public_Broadcast,Sport,0.01782178217821782
91887,Sport,Public_Broadcast,0.07692307692307693
91888,Gospel,Lovers_Rock,5.168225748100677e-05
91889,Lovers_Rock,Gospel,0.0003891050583657588
91890,Lovers_Rock,Prog_Rock,0.0003891050583657588
91891,Prog_Rock,Lovers_Rock,3.6511008068932787e-05
91892,Lounge,RnB/Swing,0.000931098696461825
91893,RnB/Swing,Lounge,0.0002898550724637681
91894,Corrido,Joropo,0.005698005698005698
91895,Joropo,Corrido,0.03015075376884422
91896,AOR,Public_Broadcast,0.0006045949214026602
91897,Public_Broadcast,AOR,0.005940594059405941
91898,Kayōkyoku,Nursery_Rhymes,0.000560695262125035
91899,Nursery_Rhymes,Kayōkyoku,0.0016406890894175555
91900,Glam,J-Rock,0.0019112025874742722
91901,J-Rock,Glam,0.007315700619020821
91902,Batucada,Modern,0.002136752136752137
91903,Modern,Batucada,5.245488879563575e-05
91904,Flamenco,Schlager,0.0012117015752120478
91905,Schlager,Flamenco,0.00017623363544813696
91906,Field_Recording,Gnawa,0.0003099333643266698
91907,Gnawa,Field_Recording,0.03773584905660377
91908,Atmospheric_Black_Metal,Unblack_Metal,0.007785130400934216
91909,Unblack_Metal,Atmospheric_Black_Metal,0.04672897196261682
91910,Lo-Fi,Post-Metal,0.0001945525291828794
91911,Post-Metal,Lo-Fi,0.0010857763300760044
91912,Lo-Fi,Unblack_Metal,0.0001945525291828794
91913,Unblack_Metal,Lo-Fi,0.004672897196261682
91914,Post-Metal,Unblack_Metal,0.0010857763300760044
91915,Unblack_Metal,Post-Metal,0.004672897196261682
91916,Opera,Sound_Poetry,6.91323885240235e-05
91917,Sound_Poetry,Opera,0.004310344827586207
91918,Atmospheric_Black_Metal,Space_Rock,0.001557026080186843
91919,Space_Rock,Atmospheric_Black_Metal,0.0008735531775496833
91920,Late_Romantic,Tango,0.0009337068160597573
91921,Tango,Late_Romantic,0.00015499070055796651
91922,Melodic_Hardcore,Southern_Rock,0.0018773466833541927
91923,Southern_Rock,Melodic_Hardcore,0.0008650519031141869
91924,Polka,Solo,0.00031735956839098697
91925,Solo,Polka,0.0018083182640144665
91926,Lied,Magnificat,0.0027247956403269754
91927,Magnificat,Lied,0.008130081300813009
91928,Louisiana_Blues,Power_Pop,0.001314060446780552
91929,Power_Pop,Louisiana_Blues,0.00010369141435089174
91930,Gamelan,Prog_Rock,0.00641025641025641
91931,Prog_Rock,Gamelan,7.302201613786557e-05
91932,Cantopop,Techno,0.0023510971786833857
91933,Techno,Cantopop,3.7859666834931855e-05
91934,Eurobeat,Vocal,0.0030594405594405595
91935,Vocal,Eurobeat,7.267517312264455e-05
91936,Gabber,Vocal,0.0006012024048096192
91937,Vocal,Gabber,3.114650276684766e-05
91938,AOR,Funk_Metal,0.00020153164046755341
91939,Funk_Metal,AOR,0.0008389261744966443
91940,Baião,Calypso,0.014577259475218658
91941,Calypso,Baião,0.0015959144589849984
91942,Baião,Joropo,0.0058309037900874635
91943,Joropo,Baião,0.010050251256281407
91944,Hindustani,Raï,0.00041841004184100416
91945,Raï,Hindustani,0.002642007926023778
91946,Musical,Occitan,0.00014459224985540774
91947,Occitan,Musical,0.0038910505836575876
91948,Piano_Blues,Speech,0.0007052186177715092
91949,Speech,Piano_Blues,0.0008928571428571428
91950,Dark_Ambient,Jazz-Rock,0.00022480329711502435
91951,Jazz-Rock,Dark_Ambient,0.00042022692253817064
91952,Jumpstyle,Raï,0.0009940357852882703
91953,Raï,Jumpstyle,0.001321003963011889
91954,Jumpstyle,Rebetiko,0.0009940357852882703
91955,Rebetiko,Jumpstyle,0.0010604453870625664
91956,Jumpstyle,Rhythmic_Noise,0.0009940357852882703
91957,Rhythmic_Noise,Jumpstyle,0.0004789272030651341
91958,Jumpstyle,Rune_Singing,0.0009940357852882703
91959,Rune_Singing,Jumpstyle,0.025
91960,Jumpstyle,Stoner_Rock,0.0009940357852882703
91961,Stoner_Rock,Jumpstyle,0.00012363996043521266
91962,Raï,Rebetiko,0.002642007926023778
91963,Rebetiko,Raï,0.0021208907741251328
91964,Raï,Rhythmic_Noise,0.001321003963011889
91965,Rhythmic_Noise,Raï,0.0004789272030651341
91966,Raï,Rune_Singing,0.002642007926023778
91967,Rune_Singing,Raï,0.05
91968,Raï,Speed_Garage,0.001321003963011889
91969,Speed_Garage,Raï,0.0009765625
91970,Raï,Stoner_Rock,0.001321003963011889
91971,Stoner_Rock,Raï,0.00012363996043521266
91972,Rebetiko,Rhythmic_Noise,0.0010604453870625664
91973,Rhythmic_Noise,Rebetiko,0.0004789272030651341
91974,Rebetiko,Rune_Singing,0.0021208907741251328
91975,Rune_Singing,Rebetiko,0.05
91976,Rebetiko,Speed_Garage,0.0010604453870625664
91977,Speed_Garage,Rebetiko,0.0009765625
91978,Rebetiko,Stoner_Rock,0.0010604453870625664
91979,Stoner_Rock,Rebetiko,0.00012363996043521266
91980,Rhythmic_Noise,Speed_Garage,0.0009578544061302681
91981,Speed_Garage,Rhythmic_Noise,0.001953125
91982,Rhythmic_Noise,Stoner_Rock,0.0023946360153256703
91983,Stoner_Rock,Rhythmic_Noise,0.0006181998021760633
91984,Rune_Singing,Speed_Garage,0.025
91985,Speed_Garage,Rune_Singing,0.0009765625
91986,Rune_Singing,Stoner_Rock,0.025
91987,Stoner_Rock,Rune_Singing,0.00012363996043521266
91988,Speed_Garage,Stoner_Rock,0.0009765625
91989,Stoner_Rock,Speed_Garage,0.00012363996043521266
91990,Bossanova,Marcha_Carnavalesca,0.0016989466530750934
91991,Marcha_Carnavalesca,Bossanova,0.056179775280898875
91992,Conjunto,Marcha_Carnavalesca,0.0018181818181818182
91993,Marcha_Carnavalesca,Conjunto,0.011235955056179775
91994,Beguine,Pasodoble,0.01476510067114094
91995,Pasodoble,Beguine,0.016666666666666666
91996,Jungle,Schlager,0.00022376370552696352
91997,Schlager,Jungle,5.0352467270896274e-05
91998,Promotional,Psychedelic_Rock,0.0011337868480725624
91999,Psychedelic_Rock,Promotional,2.650129856362962e-05
92000,Bubblegum,Score,0.0021551724137931034
92001,Score,Bubblegum,0.00030425963488843813
92002,Bubblegum,Theme,0.0035919540229885057
92003,Theme,Bubblegum,0.00046180844185831715
92004,Pop_Rock,Western_Swing,2.897962732199264e-05
92005,Western_Swing,Pop_Rock,0.0038860103626943004
92006,Dialogue,Sound_Poetry,0.005797101449275362
92007,Sound_Poetry,Dialogue,0.04310344827586207
92008,Carnatic,Conscious,0.002857142857142857
92009,Conscious,Carnatic,0.00011381743683132256
92010,Carnatic,Hip_Hop,0.002857142857142857
92011,Hip_Hop,Carnatic,0.00012362467548522686
92012,Carnatic,Spoken_Word,0.002857142857142857
92013,Spoken_Word,Carnatic,0.0001210946960523129
92014,Conscious,Hindustani,0.00011381743683132256
92015,Hindustani,Conscious,0.00020920502092050208
92016,Conscious,Indian_Classical,0.00011381743683132256
92017,Indian_Classical,Conscious,0.00036913990402362494
92018,Jungle,Mandopop,0.00022376370552696352
92019,Mandopop,Jungle,0.00039277297721916735
92020,Bluegrass,Jug_Band,0.0003121585765568909
92021,Jug_Band,Bluegrass,0.023255813953488372
92022,Bollywood,Schlager,0.0007433102081268583
92023,Schlager,Bollywood,7.552870090634441e-05
92024,Poetry,Twist,0.0002727024815925825
92025,Twist,Poetry,0.000482392667631452
92026,Lento_Violento,Progressive_Trance,0.039473684210526314
92027,Progressive_Trance,Lento_Violento,0.0005302226935312832
92028,Cha-Cha,Hands_Up,0.002321654706627269
92029,Hands_Up,Cha-Cha,0.005326876513317191
